"indicator ",reporter_code,reporter_name,year,classification_version,product_code,partner_code,partner_name,value,source
MFN_applied_duty_simple_average_in_percentage,C840,United States of America,2025,HS22,901832,A000,World,0,WTO IDB
MFN_applied_duty_simple_average_in_percentage,C840,United States of America,2025,HS22,901490,A000,World,0,WTO IDB
MFN_applied_duty_simple_average_in_percentage,C840,United States of America,2025,HS22,901320,A000,World,0,WTO IDB
MFN_applied_duty_simple_average_in_percentage,C840,United States of America,2025,HS22,890510,A000,World,0,WTO IDB
MFN_applied_duty_simple_average_in_percentage,C840,United States of America,2025,HS22,890393,A000,World,1.175,WTO IDB
MFN_applied_duty_simple_average_in_percentage,C840,United States of America,2025,HS22,880260,A000,World,0,WTO IDB
MFN_applied_duty_simple_average_in_percentage,C840,United States of America,2025,HS22,870895,A000,World,1.25,WTO IDB
MFN_applied_duty_simple_average_in_percentage,C840,United States of America,2025,HS22,870540,A000,World,0,WTO IDB
MFN_applied_duty_simple_average_in_percentage,C840,United States of America,2025,HS22,870530,A000,World,0,WTO IDB
MFN_applied_duty_simple_average_in_percentage,C840,United States of America,2025,HS22,870332,A000,World,2.5,WTO IDB
MFN_applied_duty_simple_average_in_percentage,C840,United States of America,2025,HS22,870230,A000,World,2,WTO IDB
MFN_applied_duty_simple_average_in_percentage,C840,United States of America,2025,HS22,860712,A000,World,3.6,WTO IDB
MFN_applied_duty_simple_average_in_percentage,C840,United States of America,2025,HS22,860699,A000,World,14,WTO IDB
MFN_applied_duty_simple_average_in_percentage,C840,United States of America,2025,HS22,854449,A000,World,3.175,WTO IDB
MFN_applied_duty_simple_average_in_percentage,C840,United States of America,2025,HS22,854320,A000,World,0,WTO IDB
MFN_applied_duty_simple_average_in_percentage,C840,United States of America,2025,HS22,854012,A000,World,3.45,WTO IDB
MFN_applied_duty_simple_average_in_percentage,C840,United States of America,2025,HS22,853921,A000,World,1.3,WTO IDB
MFN_applied_duty_simple_average_in_percentage,C840,United States of America,2025,HS22,853810,A000,World,0,WTO IDB
MFN_applied_duty_simple_average_in_percentage,C840,United States of America,2025,HS22,852871,A000,World,0,WTO IDB
MFN_applied_duty_simple_average_in_percentage,C840,United States of America,2025,HS22,852729,A000,World,0,WTO IDB
MFN_applied_duty_simple_average_in_percentage,C840,United States of America,2025,HS22,852582,A000,World,0,WTO IDB
MFN_applied_duty_simple_average_in_percentage,C840,United States of America,2025,HS22,852210,A000,World,3.9,WTO IDB
MFN_applied_duty_simple_average_in_percentage,C840,United States of America,2025,HS22,851989,A000,World,0,WTO IDB
MFN_applied_duty_simple_average_in_percentage,C840,United States of America,2025,HS22,851020,A000,World,4,WTO IDB
MFN_applied_duty_simple_average_in_percentage,C840,United States of America,2025,HS22,850690,A000,World,2.7,WTO IDB
MFN_applied_duty_simple_average_in_percentage,C840,United States of America,2025,HS22,850211,A000,World,1.25,WTO IDB
MFN_applied_duty_simple_average_in_percentage,C840,United States of America,2025,HS22,848710,A000,World,0,WTO IDB
MFN_applied_duty_simple_average_in_percentage,C840,United States of America,2025,HS22,848210,A000,World,5.7,WTO IDB
MFN_applied_duty_simple_average_in_percentage,C840,United States of America,2025,HS22,847780,A000,World,3.1,WTO IDB
MFN_applied_duty_simple_average_in_percentage,C840,United States of America,2025,HS22,846890,A000,World,1.45,WTO IDB
MFN_applied_duty_simple_average_in_percentage,C840,United States of America,2025,HS22,846233,A000,World,4.4,WTO IDB
MFN_applied_duty_simple_average_in_percentage,C840,United States of America,2025,HS22,846226,A000,World,4.4,WTO IDB
MFN_applied_duty_simple_average_in_percentage,C840,United States of America,2025,HS22,846022,A000,World,4.4,WTO IDB
MFN_applied_duty_simple_average_in_percentage,C840,United States of America,2025,HS22,845390,A000,World,0,WTO IDB
MFN_applied_duty_simple_average_in_percentage,C840,United States of America,2025,HS22,845320,A000,World,0,WTO IDB
MFN_applied_duty_simple_average_in_percentage,C840,United States of America,2025,HS22,845090,A000,World,2.6,WTO IDB
MFN_applied_duty_simple_average_in_percentage,C840,United States of America,2025,HS22,844859,A000,World,0,WTO IDB
MFN_applied_duty_simple_average_in_percentage,C840,United States of America,2025,HS22,844621,A000,World,1.85,WTO IDB
MFN_applied_duty_simple_average_in_percentage,C840,United States of America,2025,HS22,844314,A000,World,2.2,WTO IDB
MFN_applied_duty_simple_average_in_percentage,C840,United States of America,2025,HS22,843510,A000,World,0,WTO IDB
MFN_applied_duty_simple_average_in_percentage,C840,United States of America,2025,HS22,843120,A000,World,0,WTO IDB
MFN_applied_duty_simple_average_in_percentage,C840,United States of America,2025,HS22,843049,A000,World,0,WTO IDB
MFN_applied_duty_simple_average_in_percentage,C840,United States of America,2025,HS22,843031,A000,World,0,WTO IDB
MFN_applied_duty_simple_average_in_percentage,C840,United States of America,2025,HS22,842833,A000,World,0,WTO IDB
MFN_applied_duty_simple_average_in_percentage,C840,United States of America,2025,HS22,842619,A000,World,0,WTO IDB
MFN_applied_duty_simple_average_in_percentage,C840,United States of America,2025,HS22,842489,A000,World,0.9,WTO IDB
MFN_applied_duty_simple_average_in_percentage,C840,United States of America,2025,HS22,841710,A000,World,2.9,WTO IDB
MFN_applied_duty_simple_average_in_percentage,C840,United States of America,2025,HS22,830790,A000,World,2.53333333333333,WTO IDB
MFN_applied_duty_simple_average_in_percentage,C840,United States of America,2025,HS22,820740,A000,World,5.25,WTO IDB
MFN_applied_duty_simple_average_in_percentage,C840,United States of America,2025,HS22,811100,A000,World,7.925,WTO IDB
MFN_applied_duty_simple_average_in_percentage,C840,United States of America,2025,HS22,810297,A000,World,0,WTO IDB
MFN_applied_duty_simple_average_in_percentage,C840,United States of America,2025,HS22,790500,A000,World,2.8,WTO IDB
MFN_applied_duty_simple_average_in_percentage,C840,United States of America,2025,HS22,761610,A000,World,5.52,WTO IDB
MFN_applied_duty_simple_average_in_percentage,C840,United States of America,2025,HS22,760529,A000,World,4.2,WTO IDB
MFN_applied_duty_simple_average_in_percentage,C840,United States of America,2025,HS22,760410,A000,World,3.53333333333333,WTO IDB
MFN_applied_duty_simple_average_in_percentage,C840,United States of America,2025,HS22,740819,A000,World,3,WTO IDB
MFN_applied_duty_simple_average_in_percentage,C840,United States of America,2025,HS22,732510,A000,World,0,WTO IDB
MFN_applied_duty_simple_average_in_percentage,C840,United States of America,2025,HS22,731811,A000,World,12.5,WTO IDB
MFN_applied_duty_simple_average_in_percentage,C840,United States of America,2025,HS22,730723,A000,World,5,WTO IDB
MFN_applied_duty_simple_average_in_percentage,C840,United States of America,2025,HS22,730539,A000,World,0,WTO IDB
MFN_applied_duty_simple_average_in_percentage,C840,United States of America,2025,HS22,722880,A000,World,0,WTO IDB
MFN_applied_duty_simple_average_in_percentage,C840,United States of America,2025,HS22,722530,A000,World,0,WTO IDB
MFN_applied_duty_simple_average_in_percentage,C840,United States of America,2025,HS22,721633,A000,World,0,WTO IDB
MFN_applied_duty_simple_average_in_percentage,C840,United States of America,2025,HS22,721320,A000,World,0,WTO IDB
MFN_applied_duty_simple_average_in_percentage,C840,United States of America,2025,HS22,721061,A000,World,0,WTO IDB
MFN_applied_duty_simple_average_in_percentage,C840,United States of America,2025,HS22,720918,A000,World,0,WTO IDB
MFN_applied_duty_simple_average_in_percentage,C840,United States of America,2025,HS22,720712,A000,World,0,WTO IDB
MFN_applied_duty_simple_average_in_percentage,C840,United States of America,2025,HS22,720450,A000,World,0,WTO IDB
MFN_applied_duty_simple_average_in_percentage,C840,United States of America,2025,HS22,720292,A000,World,4.2,WTO IDB
MFN_applied_duty_simple_average_in_percentage,C840,United States of America,2025,HS22,720280,A000,World,5.6,WTO IDB
MFN_applied_duty_simple_average_in_percentage,C840,United States of America,2025,HS22,710820,A000,World,0,WTO IDB
MFN_applied_duty_simple_average_in_percentage,C840,United States of America,2025,HS22,710813,A000,World,1.36666666666667,WTO IDB
MFN_applied_duty_simple_average_in_percentage,C840,United States of America,2025,HS22,701820,A000,World,5,WTO IDB
MFN_applied_duty_simple_average_in_percentage,C840,United States of America,2025,HS22,701120,A000,World,3.46666666666667,WTO IDB
MFN_applied_duty_simple_average_in_percentage,C840,United States of America,2025,HS22,690600,A000,World,0,WTO IDB
MFN_applied_duty_simple_average_in_percentage,C840,United States of America,2025,HS22,681320,A000,World,0,WTO IDB
MFN_applied_duty_simple_average_in_percentage,C840,United States of America,2025,HS22,681189,A000,World,0,WTO IDB
MFN_applied_duty_simple_average_in_percentage,C840,United States of America,2025,HS22,680790,A000,World,2.7,WTO IDB
MFN_applied_duty_simple_average_in_percentage,C840,United States of America,2025,HS22,640199,A000,World,27.5,WTO IDB
MFN_applied_duty_simple_average_in_percentage,C840,United States of America,2025,HS22,630630,A000,World,0,WTO IDB
MFN_applied_duty_simple_average_in_percentage,C840,United States of America,2025,HS22,630419,A000,World,8.82,WTO IDB
MFN_applied_duty_simple_average_in_percentage,C840,United States of America,2025,HS22,630319,A000,World,8.35,WTO IDB
MFN_applied_duty_simple_average_in_percentage,C840,United States of America,2025,HS22,621490,A000,World,11.3,WTO IDB
MFN_applied_duty_simple_average_in_percentage,C840,United States of America,2025,HS22,621020,A000,World,5.1,WTO IDB
MFN_applied_duty_simple_average_in_percentage,C840,United States of America,2025,HS22,620990,A000,World,11.5316666666667,WTO IDB
MFN_applied_duty_simple_average_in_percentage,C840,United States of America,2025,HS22,620461,A000,World,10.6,WTO IDB
MFN_applied_duty_simple_average_in_percentage,C840,United States of America,2025,HS22,620451,A000,World,14,WTO IDB
MFN_applied_duty_simple_average_in_percentage,C840,United States of America,2025,HS22,620443,A000,World,12.325,WTO IDB
MFN_applied_duty_simple_average_in_percentage,C840,United States of America,2025,HS22,620439,A000,World,12.955,WTO IDB
MFN_applied_duty_simple_average_in_percentage,C840,United States of America,2025,HS22,620412,A000,World,14.9,WTO IDB
MFN_applied_duty_simple_average_in_percentage,C840,United States of America,2025,HS22,611521,A000,World,16,WTO IDB
MFN_applied_duty_simple_average_in_percentage,C840,United States of America,2025,HS22,611190,A000,World,11.65,WTO IDB
MFN_applied_duty_simple_average_in_percentage,C840,United States of America,2025,HS22,610819,A000,World,3.85,WTO IDB
MFN_applied_duty_simple_average_in_percentage,C840,United States of America,2025,HS22,610711,A000,World,7.4,WTO IDB
MFN_applied_duty_simple_average_in_percentage,C840,United States of America,2025,HS22,610590,A000,World,7.13333333333333,WTO IDB
MFN_applied_duty_simple_average_in_percentage,C840,United States of America,2025,HS22,610453,A000,World,15.45,WTO IDB
MFN_applied_duty_simple_average_in_percentage,C840,United States of America,2025,HS22,610439,A000,World,12,WTO IDB
MFN_applied_duty_simple_average_in_percentage,C840,United States of America,2025,HS22,610210,A000,World,17.02,WTO IDB
MFN_applied_duty_simple_average_in_percentage,C840,United States of America,2025,HS22,610190,A000,World,7.69666666666667,WTO IDB
MFN_applied_duty_simple_average_in_percentage,C840,United States of America,2025,HS22,581100,A000,World,6.875,WTO IDB
MFN_applied_duty_simple_average_in_percentage,C840,United States of America,2025,HS22,580429,A000,World,6.5,WTO IDB
MFN_applied_duty_simple_average_in_percentage,C840,United States of America,2025,HS22,580136,A000,World,9.8,WTO IDB
MFN_applied_duty_simple_average_in_percentage,C840,United States of America,2025,HS22,560900,A000,World,2.825,WTO IDB
MFN_applied_duty_simple_average_in_percentage,C840,United States of America,2025,HS22,560313,A000,World,0,WTO IDB
MFN_applied_duty_simple_average_in_percentage,C840,United States of America,2025,HS22,551623,A000,World,8.5,WTO IDB
MFN_applied_duty_simple_average_in_percentage,C840,United States of America,2025,HS22,551313,A000,World,14.9,WTO IDB
MFN_applied_duty_simple_average_in_percentage,C840,United States of America,2025,HS22,550690,A000,World,5,WTO IDB
MFN_applied_duty_simple_average_in_percentage,C840,United States of America,2025,HS22,550640,A000,World,5,WTO IDB
MFN_applied_duty_simple_average_in_percentage,C840,United States of America,2025,HS22,550610,A000,World,5,WTO IDB
MFN_applied_duty_simple_average_in_percentage,C840,United States of America,2025,HS22,540261,A000,World,7.5,WTO IDB
MFN_applied_duty_simple_average_in_percentage,C840,United States of America,2025,HS22,520859,A000,World,9.24,WTO IDB
MFN_applied_duty_simple_average_in_percentage,C840,United States of America,2025,HS22,520849,A000,World,8.125,WTO IDB
MFN_applied_duty_simple_average_in_percentage,C840,United States of America,2025,HS22,520541,A000,World,5,WTO IDB
MFN_applied_duty_simple_average_in_percentage,C840,United States of America,2025,HS22,520526,A000,World,12,WTO IDB
MFN_applied_duty_simple_average_in_percentage,C840,United States of America,2025,HS22,520521,A000,World,5.8,WTO IDB
MFN_applied_duty_simple_average_in_percentage,C840,United States of America,2025,HS22,511000,A000,World,0,WTO IDB
MFN_applied_duty_simple_average_in_percentage,C840,United States of America,2025,HS22,510810,A000,World,4,WTO IDB
MFN_applied_duty_simple_average_in_percentage,C840,United States of America,2025,HS22,481149,A000,World,0,WTO IDB
MFN_applied_duty_simple_average_in_percentage,C840,United States of America,2025,HS22,480592,A000,World,0,WTO IDB
MFN_applied_duty_simple_average_in_percentage,C840,United States of America,2025,HS22,480550,A000,World,0,WTO IDB
MFN_applied_duty_simple_average_in_percentage,C840,United States of America,2025,HS22,480442,A000,World,0,WTO IDB
MFN_applied_duty_simple_average_in_percentage,C840,United States of America,2025,HS22,470620,A000,World,0,WTO IDB
MFN_applied_duty_simple_average_in_percentage,C840,United States of America,2025,HS22,470321,A000,World,0,WTO IDB
MFN_applied_duty_simple_average_in_percentage,C840,United States of America,2025,HS22,460194,A000,World,3.1,WTO IDB
MFN_applied_duty_simple_average_in_percentage,C840,United States of America,2025,HS22,460192,A000,World,4.65,WTO IDB
MFN_applied_duty_simple_average_in_percentage,C840,United States of America,2025,HS22,460122,A000,World,3.76666666666667,WTO IDB
MFN_applied_duty_simple_average_in_percentage,C840,United States of America,2025,HS22,460121,A000,World,3.76666666666667,WTO IDB
MFN_applied_duty_simple_average_in_percentage,C840,United States of America,2025,HS22,441231,A000,World,7,WTO IDB
MFN_applied_duty_simple_average_in_percentage,C840,United States of America,2025,HS22,440793,A000,World,0,WTO IDB
MFN_applied_duty_simple_average_in_percentage,C840,United States of America,2025,HS22,440719,A000,World,0,WTO IDB
MFN_applied_duty_simple_average_in_percentage,C840,United States of America,2025,HS22,440692,A000,World,0,WTO IDB
MFN_applied_duty_simple_average_in_percentage,C840,United States of America,2025,HS22,440341,A000,World,0,WTO IDB
MFN_applied_duty_simple_average_in_percentage,C840,United States of America,2025,HS22,440311,A000,World,0,WTO IDB
MFN_applied_duty_simple_average_in_percentage,C840,United States of America,2025,HS22,430400,A000,World,6.5,WTO IDB
MFN_applied_duty_simple_average_in_percentage,C840,United States of America,2025,HS22,430230,A000,World,5.3,WTO IDB
MFN_applied_duty_simple_average_in_percentage,C840,United States of America,2025,HS22,430160,A000,World,2.55,WTO IDB
MFN_applied_duty_simple_average_in_percentage,C840,United States of America,2025,HS22,420600,A000,World,2.46666666666667,WTO IDB
MFN_applied_duty_simple_average_in_percentage,C840,United States of America,2025,HS22,420221,A000,World,8.1,WTO IDB
MFN_applied_duty_simple_average_in_percentage,C840,United States of America,2025,HS22,411410,A000,World,3.2,WTO IDB
MFN_applied_duty_simple_average_in_percentage,C840,United States of America,2025,HS22,401699,A000,World,2.17,WTO IDB
MFN_applied_duty_simple_average_in_percentage,C840,United States of America,2025,HS22,392099,A000,World,5.33333333333333,WTO IDB
MFN_applied_duty_simple_average_in_percentage,C840,United States of America,2025,HS22,390721,A000,World,3.25,WTO IDB
MFN_applied_duty_simple_average_in_percentage,C840,United States of America,2025,HS22,390311,A000,World,6.5,WTO IDB
MFN_applied_duty_simple_average_in_percentage,C840,United States of America,2025,HS22,382751,A000,World,3.7,WTO IDB
MFN_applied_duty_simple_average_in_percentage,C840,United States of America,2025,HS22,382483,A000,World,2.5,WTO IDB
MFN_applied_duty_simple_average_in_percentage,C840,United States of America,2025,HS22,382440,A000,World,3.83333333333333,WTO IDB
MFN_applied_duty_simple_average_in_percentage,C840,United States of America,2025,HS22,382100,A000,World,5,WTO IDB
MFN_applied_duty_simple_average_in_percentage,C840,United States of America,2025,HS22,381111,A000,World,0,WTO IDB
MFN_applied_duty_simple_average_in_percentage,C840,United States of America,2025,HS22,381010,A000,World,5,WTO IDB
MFN_applied_duty_simple_average_in_percentage,C840,United States of America,2025,HS22,380110,A000,World,1.85,WTO IDB
MFN_applied_duty_simple_average_in_percentage,C840,United States of America,2025,HS22,370130,A000,World,0,WTO IDB
MFN_applied_duty_simple_average_in_percentage,C840,United States of America,2025,HS22,340590,A000,World,0,WTO IDB
MFN_applied_duty_simple_average_in_percentage,C840,United States of America,2025,HS22,330790,A000,World,5.4,WTO IDB
MFN_applied_duty_simple_average_in_percentage,C840,United States of America,2025,HS22,330520,A000,World,0,WTO IDB
MFN_applied_duty_simple_average_in_percentage,C840,United States of America,2025,HS22,321290,A000,World,3.1,WTO IDB
MFN_applied_duty_simple_average_in_percentage,C840,United States of America,2025,HS22,320730,A000,World,3.1,WTO IDB
MFN_applied_duty_simple_average_in_percentage,C840,United States of America,2025,HS22,320500,A000,World,4.875,WTO IDB
MFN_applied_duty_simple_average_in_percentage,C840,United States of America,2025,HS22,300259,A000,World,0,WTO IDB
MFN_applied_duty_simple_average_in_percentage,C840,United States of America,2025,HS22,293712,A000,World,0,WTO IDB
MFN_applied_duty_simple_average_in_percentage,C840,United States of America,2025,HS22,293623,A000,World,0,WTO IDB
MFN_applied_duty_simple_average_in_percentage,C840,United States of America,2025,HS22,293352,A000,World,0,WTO IDB
MFN_applied_duty_simple_average_in_percentage,C840,United States of America,2025,HS22,293331,A000,World,0,WTO IDB
MFN_applied_duty_simple_average_in_percentage,C840,United States of America,2025,HS22,293329,A000,World,2.69230769230769,WTO IDB
MFN_applied_duty_simple_average_in_percentage,C840,United States of America,2025,HS22,292412,A000,World,1.85,WTO IDB
MFN_applied_duty_simple_average_in_percentage,C840,United States of America,2025,HS22,292229,A000,World,2.2304347826087,WTO IDB
MFN_applied_duty_simple_average_in_percentage,C840,United States of America,2025,HS22,292151,A000,World,3.71428571428571,WTO IDB
MFN_applied_duty_simple_average_in_percentage,C840,United States of America,2025,HS22,291211,A000,World,2.8,WTO IDB
MFN_applied_duty_simple_average_in_percentage,C840,United States of America,2025,HS22,290715,A000,World,3.66666666666667,WTO IDB
MFN_applied_duty_simple_average_in_percentage,C840,United States of America,2025,HS22,290611,A000,World,1.05,WTO IDB
MFN_applied_duty_simple_average_in_percentage,C840,United States of America,2025,HS22,290542,A000,World,3.7,WTO IDB
MFN_applied_duty_simple_average_in_percentage,C840,United States of America,2025,HS22,290511,A000,World,2.75,WTO IDB
MFN_applied_duty_simple_average_in_percentage,C840,United States of America,2025,HS22,290436,A000,World,3.7,WTO IDB
MFN_applied_duty_simple_average_in_percentage,C840,United States of America,2025,HS22,290394,A000,World,2.75,WTO IDB
MFN_applied_duty_simple_average_in_percentage,C840,United States of America,2025,HS22,290314,A000,World,2.3,WTO IDB
MFN_applied_duty_simple_average_in_percentage,C840,United States of America,2025,HS22,290270,A000,World,0,WTO IDB
MFN_applied_duty_simple_average_in_percentage,C840,United States of America,2025,HS22,290241,A000,World,0,WTO IDB
MFN_applied_duty_simple_average_in_percentage,C840,United States of America,2025,HS22,283311,A000,World,0.2,WTO IDB
MFN_applied_duty_simple_average_in_percentage,C840,United States of America,2025,HS22,282590,A000,World,3.46666666666667,WTO IDB
MFN_applied_duty_simple_average_in_percentage,C840,United States of America,2025,HS22,282010,A000,World,4.7,WTO IDB
MFN_applied_duty_simple_average_in_percentage,C840,United States of America,2025,HS22,281520,A000,World,0,WTO IDB
MFN_applied_duty_simple_average_in_percentage,C840,United States of America,2025,HS22,280300,A000,World,0,WTO IDB
MFN_applied_duty_simple_average_in_percentage,C840,United States of America,2025,HS22,271012,A000,World,1.636,WTO IDB
MFN_applied_duty_simple_average_in_percentage,C840,United States of America,2025,HS22,251690,A000,World,3,WTO IDB
MFN_applied_duty_simple_average_in_percentage,C840,United States of America,2025,HS22,250870,A000,World,0,WTO IDB
MFN_applied_duty_simple_average_in_percentage,C840,United States of America,2025,HS22,250620,A000,World,0,WTO IDB
MFN_applied_duty_simple_average_in_percentage,C840,United States of America,2025,HS22,250300,A000,World,0,WTO IDB
MFN_applied_duty_simple_average_in_percentage,C840,United States of America,2025,HS22,210112,A000,World,13.418,WTO IDB
MFN_applied_duty_simple_average_in_percentage,C840,United States of America,2025,HS22,200971,A000,World,0,WTO IDB
MFN_applied_duty_simple_average_in_percentage,C840,United States of America,2025,HS22,200811,A000,World,66.4675,WTO IDB
MFN_applied_duty_simple_average_in_percentage,C840,United States of America,2025,HS22,170260,A000,World,5.55,WTO IDB
MFN_applied_duty_simple_average_in_percentage,C840,United States of America,2025,HS22,160300,A000,World,4.25,WTO IDB
MFN_applied_duty_simple_average_in_percentage,C840,United States of America,2025,HS22,140120,A000,World,1,WTO IDB
MFN_applied_duty_simple_average_in_percentage,C840,United States of America,2025,HS22,130212,A000,World,3.8,WTO IDB
MFN_applied_duty_simple_average_in_percentage,C840,United States of America,2025,HS22,120400,A000,World,0.37,WTO IDB
MFN_applied_duty_simple_average_in_percentage,C840,United States of America,2025,HS22,120300,A000,World,0,WTO IDB
MFN_applied_duty_simple_average_in_percentage,C840,United States of America,2025,HS22,120190,A000,World,0,WTO IDB
MFN_applied_duty_simple_average_in_percentage,C840,United States of America,2025,HS22,110100,A000,World,0.75,WTO IDB
MFN_applied_duty_simple_average_in_percentage,C840,United States of America,2025,HS22,100710,A000,World,0.08,WTO IDB
MFN_applied_duty_simple_average_in_percentage,C840,United States of America,2025,HS22,100630,A000,World,6.33,WTO IDB
MFN_applied_duty_simple_average_in_percentage,C840,United States of America,2025,HS22,091091,A000,World,1.9,WTO IDB
MFN_applied_duty_simple_average_in_percentage,C840,United States of America,2025,HS22,090111,A000,World,0,WTO IDB
MFN_applied_duty_simple_average_in_percentage,C840,United States of America,2025,HS22,081070,A000,World,2.2,WTO IDB
MFN_applied_duty_simple_average_in_percentage,C840,United States of America,2025,HS22,080929,A000,World,0,WTO IDB
MFN_applied_duty_simple_average_in_percentage,C840,United States of America,2025,HS22,080840,A000,World,0.15,WTO IDB
MFN_applied_duty_simple_average_in_percentage,C840,United States of America,2025,HS22,080310,A000,World,0.7,WTO IDB
MFN_applied_duty_simple_average_in_percentage,C840,United States of America,2025,HS22,070993,A000,World,10.9833333333333,WTO IDB
MFN_applied_duty_simple_average_in_percentage,C840,United States of America,2025,HS22,070960,A000,World,3.6,WTO IDB
MFN_applied_duty_simple_average_in_percentage,C840,United States of America,2025,HS22,070310,A000,World,2.19,WTO IDB
MFN_applied_duty_simple_average_in_percentage,C840,United States of America,2025,HS22,060110,A000,World,0.975714285714286,WTO IDB
MFN_applied_duty_simple_average_in_percentage,C840,United States of America,2025,HS22,051000,A000,World,2.55,WTO IDB
MFN_applied_duty_simple_average_in_percentage,C840,United States of America,2025,HS22,040899,A000,World,3.08,WTO IDB
MFN_applied_duty_simple_average_in_percentage,C840,United States of America,2025,HS22,030760,A000,World,5,WTO IDB
MFN_applied_duty_simple_average_in_percentage,C840,United States of America,2025,HS22,030611,A000,World,0,WTO IDB
MFN_applied_duty_simple_average_in_percentage,C840,United States of America,2025,HS22,030496,A000,World,6,WTO IDB
MFN_applied_duty_simple_average_in_percentage,C840,United States of America,2025,HS22,030447,A000,World,0,WTO IDB
MFN_applied_duty_simple_average_in_percentage,C840,United States of America,2025,HS22,030384,A000,World,0,WTO IDB
MFN_applied_duty_simple_average_in_percentage,C840,United States of America,2025,HS22,030383,A000,World,0,WTO IDB
MFN_applied_duty_simple_average_in_percentage,C840,United States of America,2025,HS22,030274,A000,World,0,WTO IDB
MFN_applied_duty_simple_average_in_percentage,C840,United States of America,2025,HS22,030271,A000,World,1.5,WTO IDB
MFN_applied_duty_simple_average_in_percentage,C840,United States of America,2025,HS22,030194,A000,World,0,WTO IDB
MFN_applied_duty_simple_average_in_percentage,C840,United States of America,2025,HS22,020752,A000,World,0.61,WTO IDB
MFN_applied_duty_simple_average_in_percentage,C840,United States of America,2025,HS22,020714,A000,World,4.28,WTO IDB
MFN_applied_duty_simple_average_in_percentage,C840,United States of America,2025,HS22,020713,A000,World,3.2,WTO IDB
MFN_applied_duty_simple_average_in_percentage,C840,United States of America,2025,HS22,020629,A000,World,0,WTO IDB
MFN_applied_duty_simple_average_in_percentage,C840,United States of America,2025,HS22,020319,A000,World,0.205,WTO IDB
MFN_applied_duty_simple_average_in_percentage,C840,United States of America,2025,HS22,020130,A000,World,10.325,WTO IDB
MFN_applied_duty_simple_average_in_percentage,C840,United States of America,2025,HS22,010613,A000,World,0,WTO IDB
MFN_applied_duty_simple_average_in_percentage,C840,United States of America,2025,HS22,010599,A000,World,1.11,WTO IDB
MFN_applied_duty_simple_average_in_percentage,C840,United States of America,2025,HS22,962000,A000,World,2.85555555555556,WTO IDB
MFN_applied_duty_simple_average_in_percentage,C840,United States of America,2025,HS22,960720,A000,World,11.5,WTO IDB
MFN_applied_duty_simple_average_in_percentage,C840,United States of America,2025,HS22,950669,A000,World,3.43333333333333,WTO IDB
MFN_applied_duty_simple_average_in_percentage,C840,United States of America,2025,HS22,950490,A000,World,0,WTO IDB
MFN_applied_duty_simple_average_in_percentage,C840,United States of America,2025,HS22,950420,A000,World,0,WTO IDB
MFN_applied_duty_simple_average_in_percentage,C840,United States of America,2025,HS22,940591,A000,World,9,WTO IDB
MFN_applied_duty_simple_average_in_percentage,C840,United States of America,2025,HS22,930700,A000,World,2.7,WTO IDB
MFN_applied_duty_simple_average_in_percentage,C840,United States of America,2025,HS22,930599,A000,World,2.26666666666667,WTO IDB
MFN_applied_duty_simple_average_in_percentage,C840,United States of America,2025,HS22,930320,A000,World,2.6,WTO IDB
MFN_applied_duty_simple_average_in_percentage,C840,United States of America,2025,HS22,930310,A000,World,0,WTO IDB
MFN_applied_duty_simple_average_in_percentage,C840,United States of America,2025,HS22,911011,A000,World,,WTO IDB
MFN_applied_duty_simple_average_in_percentage,C840,United States of America,2025,HS22,910700,A000,World,,WTO IDB
MFN_applied_duty_simple_average_in_percentage,C840,United States of America,2025,HS22,910511,A000,World,,WTO IDB
MFN_applied_duty_simple_average_in_percentage,C840,United States of America,2025,HS22,910111,A000,World,,WTO IDB
MFN_applied_duty_simple_average_in_percentage,C840,United States of America,2025,HS22,903289,A000,World,0.75,WTO IDB
MFN_applied_duty_simple_average_in_percentage,C840,United States of America,2025,HS22,903141,A000,World,0,WTO IDB
MFN_applied_duty_simple_average_in_percentage,C840,United States of America,2025,HS22,902730,A000,World,0,WTO IDB
MFN_applied_duty_simple_average_in_percentage,C840,United States of America,2025,HS22,902580,A000,World,0.8,WTO IDB
MFN_applied_duty_simple_average_in_percentage,C840,United States of America,2025,HS22,902221,A000,World,0,WTO IDB
MFN_applied_duty_simple_average_in_percentage,C840,United States of America,2025,HS22,902219,A000,World,0,WTO IDB
MFN_applied_duty_simple_average_in_percentage,C840,United States of America,2025,HS22,901850,A000,World,0,WTO IDB
MFN_applied_duty_simple_average_in_percentage,C840,United States of America,2025,HS22,901510,A000,World,0,WTO IDB
MFN_applied_duty_simple_average_in_percentage,C840,United States of America,2025,HS22,901380,A000,World,5.63333333333333,WTO IDB
MFN_applied_duty_simple_average_in_percentage,C840,United States of America,2025,HS22,901010,A000,World,2.4,WTO IDB
MFN_applied_duty_simple_average_in_percentage,C840,United States of America,2025,HS22,900720,A000,World,2.1,WTO IDB
MFN_applied_duty_simple_average_in_percentage,C840,United States of America,2025,HS22,880691,A000,World,0,WTO IDB
MFN_applied_duty_simple_average_in_percentage,C840,United States of America,2025,HS22,880622,A000,World,0,WTO IDB
MFN_applied_duty_simple_average_in_percentage,C840,United States of America,2025,HS22,880510,A000,World,0,WTO IDB
